VGM to MIDI conversion process started.
Pos: 0x7C4D, Cmd: 0xBC
Pos: 0x7C50, Cmd: 0xBC
Pos: 0x7C53, Cmd: 0x70
Pos: 0x7C54, Cmd: 0xBC
Pos: 0x7C57, Cmd: 0x70
Pos: 0x7C58, Cmd: 0xBC
Pos: 0x7C5B, Cmd: 0x61
Pos: 0x7C5E, Cmd: 0xBC
Pos: 0x7C61, Cmd: 0x74
Pos: 0x7C62, Cmd: 0xBC
Pos: 0x7C65, Cmd: 0x74
Pos: 0x7C66, Cmd: 0xBC
Pos: 0x7C69, Cmd: 0x74
Pos: 0x7C6A, Cmd: 0xBC
Pos: 0x7C6D, Cmd: 0x71
Pos: 0x7C6E, Cmd: 0xBC
Pos: 0x7C71, Cmd: 0x61
Pos: 0x7C74, Cmd: 0xBC
Pos: 0x7C77, Cmd: 0x75
Pos: 0x7C78, Cmd: 0xBC
Pos: 0x7C7B, Cmd: 0x75
Pos: 0x7C7C, Cmd: 0xBC
Pos: 0x7C7F, Cmd: 0x74
Pos: 0x7C80, Cmd: 0xBC
Pos: 0x7C83, Cmd: 0x71
Pos: 0x7C84, Cmd: 0xBC
Pos: 0x7C87, Cmd: 0x61
Pos: 0x7C8A, Cmd: 0xBC
Pos: 0x7C8D, Cmd: 0x74
Pos: 0x7C8E, Cmd: 0xBC
Pos: 0x7C91, Cmd: 0x74
Pos: 0x7C92, Cmd: 0xBC
Pos: 0x7C95, Cmd: 0x74
Pos: 0x7C96, Cmd: 0xBC
Pos: 0x7C99, Cmd: 0x70
Pos: 0x7C9A, Cmd: 0xBC
Pos: 0x7C9D, Cmd: 0x61
Pos: 0x7CA0, Cmd: 0xBC
Pos: 0x7CA3, Cmd: 0x74
Pos: 0x7CA4, Cmd: 0xBC
Pos: 0x7CA7, Cmd: 0x75
Pos: 0x7CA8, Cmd: 0xBC
Pos: 0x7CAB, Cmd: 0x75
Pos: 0x7CAC, Cmd: 0xBC
Pos: 0x7CAF, Cmd: 0x71
Pos: 0x7CB0, Cmd: 0xBC
Pos: 0x7CB3, Cmd: 0x61
Pos: 0x7CB6, Cmd: 0xBC
Pos: 0x7CB9, Cmd: 0x74
Pos: 0x7CBA, Cmd: 0xBC
Pos: 0x7CBD, Cmd: 0x74
Pos: 0x7CBE, Cmd: 0xBC
Pos: 0x7CC1, Cmd: 0x74
Pos: 0x7CC2, Cmd: 0xBC
Pos: 0x7CC5, Cmd: 0x71
Pos: 0x7CC6, Cmd: 0xBC
Pos: 0x7CC9, Cmd: 0x61
Pos: 0x7CCC, Cmd: 0xBC
Pos: 0x7CCF, Cmd: 0x74
Pos: 0x7CD0, Cmd: 0xBC
Pos: 0x7CD3, Cmd: 0x75
Pos: 0x7CD4, Cmd: 0xBC
Pos: 0x7CD7, Cmd: 0x74
Pos: 0x7CD8, Cmd: 0xBC
Pos: 0x7CDB, Cmd: 0x71
Pos: 0x7CDC, Cmd: 0xBC
Pos: 0x7CDF, Cmd: 0x61
Pos: 0x7CE2, Cmd: 0xBC
Pos: 0x7CE5, Cmd: 0x74
Pos: 0x7CE6, Cmd: 0xBC
Pos: 0x7CE9, Cmd: 0x74
Pos: 0x7CEA, Cmd: 0xBC
Pos: 0x7CED, Cmd: 0x74
Pos: 0x7CEE, Cmd: 0xBC
Pos: 0x7CF1, Cmd: 0x70
Pos: 0x7CF2, Cmd: 0xBC
Pos: 0x7CF5, Cmd: 0x61
Pos: 0x7CF8, Cmd: 0xBC
Pos: 0x7CFB, Cmd: 0x75
Pos: 0x7CFC, Cmd: 0xBC
Pos: 0x7CFF, Cmd: 0x76
Pos: 0x7D00, Cmd: 0xBC
Pos: 0x7D03, Cmd: 0xBC
Pos: 0x7D06, Cmd: 0x74
Pos: 0x7D07, Cmd: 0xBC
Pos: 0x7D0A, Cmd: 0x75
Pos: 0x7D0B, Cmd: 0xBC
Pos: 0x7D0E, Cmd: 0x71
Pos: 0x7D0F, Cmd: 0xBC
Pos: 0x7D12, Cmd: 0x61
Pos: 0x7D15, Cmd: 0xBC
Pos: 0x7D18, Cmd: 0x74
Pos: 0x7D19, Cmd: 0xBC
Pos: 0x7D1C, Cmd: 0x74
Pos: 0x7D1D, Cmd: 0xBC
Pos: 0x7D20, Cmd: 0x74
Pos: 0x7D21, Cmd: 0xBC
Pos: 0x7D24, Cmd: 0x70
Pos: 0x7D25, Cmd: 0xBC
Pos: 0x7D28, Cmd: 0x61
Pos: 0x7D2B, Cmd: 0xBC
Pos: 0x7D2E, Cmd: 0x75
Pos: 0x7D2F, Cmd: 0xBC
Pos: 0x7D32, Cmd: 0x74
Pos: 0x7D33, Cmd: 0xBC
Pos: 0x7D36, Cmd: 0x77
Pos: 0x7D37, Cmd: 0xBC
Pos: 0x7D3A, Cmd: 0xBC
Pos: 0x7D3D, Cmd: 0xBC
Pos: 0x7D40, Cmd: 0x74
Pos: 0x7D41, Cmd: 0xBC
Pos: 0x7D44, Cmd: 0x71
Pos: 0x7D45, Cmd: 0xBC
Pos: 0x7D48, Cmd: 0x61
Pos: 0x7D4B, Cmd: 0xBC
Pos: 0x7D4E, Cmd: 0x74
Pos: 0x7D4F, Cmd: 0xBC
Pos: 0x7D52, Cmd: 0x74
Pos: 0x7D53, Cmd: 0xBC
Pos: 0x7D56, Cmd: 0x74
Pos: 0x7D57, Cmd: 0xBC
Pos: 0x7D5A, Cmd: 0x70
Pos: 0x7D5B, Cmd: 0xBC
Pos: 0x7D5E, Cmd: 0x61
Pos: 0x7D61, Cmd: 0xBC
Pos: 0x7D64, Cmd: 0x74
Pos: 0x7D65, Cmd: 0xBC
Pos: 0x7D68, Cmd: 0x75
Pos: 0x7D69, Cmd: 0xBC
Pos: 0x7D6C, Cmd: 0x74
Pos: 0x7D6D, Cmd: 0xBC
Pos: 0x7D70, Cmd: 0x71
Pos: 0x7D71, Cmd: 0xBC
Pos: 0x7D74, Cmd: 0x61
Pos: 0x7D77, Cmd: 0xBC
Pos: 0x7D7A, Cmd: 0x75
Pos: 0x7D7B, Cmd: 0xBC
Pos: 0x7D7E, Cmd: 0x74
Pos: 0x7D7F, Cmd: 0xBC
Pos: 0x7D82, Cmd: 0x75
Pos: 0x7D83, Cmd: 0xBC
Pos: 0x7D86, Cmd: 0x71
Pos: 0x7D87, Cmd: 0xBC
Pos: 0x7D8A, Cmd: 0x61
Pos: 0x7D8D, Cmd: 0xBC
Pos: 0x7D90, Cmd: 0x74
Pos: 0x7D91, Cmd: 0xBC
Pos: 0x7D94, Cmd: 0x74
Pos: 0x7D95, Cmd: 0xBC
Pos: 0x7D98, Cmd: 0x74
Pos: 0x7D99, Cmd: 0xBC
Pos: 0x7D9C, Cmd: 0x70
Pos: 0x7D9D, Cmd: 0xBC
Pos: 0x7DA0, Cmd: 0x61
Pos: 0x7DA3, Cmd: 0xBC
Pos: 0x7DA6, Cmd: 0x74
Pos: 0x7DA7, Cmd: 0xBC
Pos: 0x7DAA, Cmd: 0x77
Pos: 0x7DAB, Cmd: 0xBC
Pos: 0x7DAE, Cmd: 0xBC
Pos: 0x7DB1, Cmd: 0x74
Pos: 0x7DB2, Cmd: 0xBC
Pos: 0x7DB5, Cmd: 0x76
Pos: 0x7DB6, Cmd: 0xBC
Pos: 0x7DB9, Cmd: 0xBC
Pos: 0x7DBC, Cmd: 0x70
Pos: 0x7DBD, Cmd: 0xBC
Pos: 0x7DC0, Cmd: 0x74
Pos: 0x7DC1, Cmd: 0xBC
Pos: 0x7DC4, Cmd: 0x71
Pos: 0x7DC5, Cmd: 0xBC
Pos: 0x7DC8, Cmd: 0x61
Pos: 0x7DCB, Cmd: 0xBC
Pos: 0x7DCE, Cmd: 0x74
Pos: 0x7DCF, Cmd: 0xBC
Pos: 0x7DD2, Cmd: 0x74
Pos: 0x7DD3, Cmd: 0xBC
Pos: 0x7DD6, Cmd: 0x74
Pos: 0x7DD7, Cmd: 0xBC
Pos: 0x7DDA, Cmd: 0x70
Pos: 0x7DDB, Cmd: 0xBC
Pos: 0x7DDE, Cmd: 0x61
Pos: 0x7DE1, Cmd: 0xBC
Pos: 0x7DE4, Cmd: 0x75
Pos: 0x7DE5, Cmd: 0xBC
Pos: 0x7DE8, Cmd: 0x74
Pos: 0x7DE9, Cmd: 0xBC
Pos: 0x7DEC, Cmd: 0x75
Pos: 0x7DED, Cmd: 0xBC
Pos: 0x7DF0, Cmd: 0x71
Pos: 0x7DF1, Cmd: 0xBC
Pos: 0x7DF4, Cmd: 0x61
Pos: 0x7DF7, Cmd: 0xBC
Pos: 0x7DFA, Cmd: 0x74
Pos: 0x7DFB, Cmd: 0xBC
Pos: 0x7DFE, Cmd: 0x74
Pos: 0x7DFF, Cmd: 0xBC
Pos: 0x7E02, Cmd: 0x74
Pos: 0x7E03, Cmd: 0xBC
Pos: 0x7E06, Cmd: 0x70
Pos: 0x7E07, Cmd: 0xBC
Pos: 0x7E0A, Cmd: 0x61
Pos: 0x7E0D, Cmd: 0xBC
Pos: 0x7E10, Cmd: 0x74
Pos: 0x7E11, Cmd: 0xBC
Pos: 0x7E14, Cmd: 0x75
Pos: 0x7E15, Cmd: 0xBC
Pos: 0x7E18, Cmd: 0x74
Pos: 0x7E19, Cmd: 0xBC
Pos: 0x7E1C, Cmd: 0x71
Pos: 0x7E1D, Cmd: 0xBC
Pos: 0x7E20, Cmd: 0x61
Pos: 0x7E23, Cmd: 0xBC
Pos: 0x7E26, Cmd: 0x74
Pos: 0x7E27, Cmd: 0xBC
Pos: 0x7E2A, Cmd: 0x74
Pos: 0x7E2B, Cmd: 0xBC
Pos: 0x7E2E, Cmd: 0x74
Pos: 0x7E2F, Cmd: 0xBC
Pos: 0x7E32, Cmd: 0x70
Pos: 0x7E33, Cmd: 0xBC
Pos: 0x7E36, Cmd: 0x61
Pos: 0x7E39, Cmd: 0xBC
Pos: 0x7E3C, Cmd: 0x74
Pos: 0x7E3D, Cmd: 0xBC
Pos: 0x7E40, Cmd: 0x75
Pos: 0x7E41, Cmd: 0xBC
Pos: 0x7E44, Cmd: 0x74
Pos: 0x7E45, Cmd: 0xBC
Pos: 0x7E48, Cmd: 0x71
Pos: 0x7E49, Cmd: 0xBC
Pos: 0x7E4C, Cmd: 0x61
Pos: 0x7E4F, Cmd: 0xBC
Pos: 0x7E52, Cmd: 0x74
Pos: 0x7E53, Cmd: 0xBC
Pos: 0x7E56, Cmd: 0x74
Pos: 0x7E57, Cmd: 0xBC
Pos: 0x7E5A, Cmd: 0x73
Pos: 0x7E5B, Cmd: 0xBC
Pos: 0x7E5E, Cmd: 0x71
Pos: 0x7E5F, Cmd: 0xBC
Pos: 0x7E62, Cmd: 0x61
Pos: 0x7E65, Cmd: 0xBC
Pos: 0x7E68, Cmd: 0x75
Pos: 0x7E69, Cmd: 0xBC
Pos: 0x7E6C, Cmd: 0x76
Pos: 0x7E6D, Cmd: 0xBC
Pos: 0x7E70, Cmd: 0xBC
Pos: 0x7E73, Cmd: 0x74
Pos: 0x7E74, Cmd: 0xBC
Pos: 0x7E77, Cmd: 0x74
Pos: 0x7E78, Cmd: 0xBC
Pos: 0x7E7B, Cmd: 0x71
Pos: 0x7E7C, Cmd: 0xBC
Pos: 0x7E7F, Cmd: 0x61
Pos: 0x7E82, Cmd: 0xBC
Pos: 0x7E85, Cmd: 0x74
Pos: 0x7E86, Cmd: 0xBC
Pos: 0x7E89, Cmd: 0x74
Pos: 0x7E8A, Cmd: 0xBC
Pos: 0x7E8D, Cmd: 0x73
Pos: 0x7E8E, Cmd: 0xBC
Pos: 0x7E91, Cmd: 0x71
Pos: 0x7E92, Cmd: 0xBC
Pos: 0x7E95, Cmd: 0x61
Pos: 0x7E98, Cmd: 0xBC
Pos: 0x7E9B, Cmd: 0x74
Pos: 0x7E9C, Cmd: 0xBC
Pos: 0x7E9F, Cmd: 0x75
Pos: 0x7EA0, Cmd: 0xBC
Pos: 0x7EA3, Cmd: 0x77
Pos: 0x7EA4, Cmd: 0xBC
Pos: 0x7EA7, Cmd: 0xBC
Pos: 0x7EAA, Cmd: 0xBC
Pos: 0x7EAD, Cmd: 0x74
Pos: 0x7EAE, Cmd: 0xBC
Pos: 0x7EB1, Cmd: 0x71
Pos: 0x7EB2, Cmd: 0xBC
Pos: 0x7EB5, Cmd: 0x61
Pos: 0x7EB8, Cmd: 0xBC
Pos: 0x7EBB, Cmd: 0x74
Pos: 0x7EBC, Cmd: 0xBC
Pos: 0x7EBF, Cmd: 0x74
Pos: 0x7EC0, Cmd: 0xBC
Pos: 0x7EC3, Cmd: 0x74
Pos: 0x7EC4, Cmd: 0xBC
Pos: 0x7EC7, Cmd: 0x70
Pos: 0x7EC8, Cmd: 0xBC
Pos: 0x7ECB, Cmd: 0x61
Pos: 0x7ECE, Cmd: 0xBC
Pos: 0x7ED1, Cmd: 0x75
Pos: 0x7ED2, Cmd: 0xBC
Pos: 0x7ED5, Cmd: 0x74
Pos: 0x7ED6, Cmd: 0xBC
Pos: 0x7ED9, Cmd: 0x75
Pos: 0x7EDA, Cmd: 0xBC
Pos: 0x7EDD, Cmd: 0x71
Pos: 0x7EDE, Cmd: 0xBC
Pos: 0x7EE1, Cmd: 0x61
Pos: 0x7EE4, Cmd: 0xBC
Pos: 0x7EE7, Cmd: 0x73
Pos: 0x7EE8, Cmd: 0xBC
Pos: 0x7EEB, Cmd: 0x74
Pos: 0x7EEC, Cmd: 0xBC
Pos: 0x7EEF, Cmd: 0x74
Pos: 0x7EF0, Cmd: 0xBC
Pos: 0x7EF3, Cmd: 0x71
Pos: 0x7EF4, Cmd: 0xBC
Pos: 0x7EF7, Cmd: 0x61
Pos: 0x7EFA, Cmd: 0xBC
Pos: 0x7EFD, Cmd: 0x74
Pos: 0x7EFE, Cmd: 0xBC
Pos: 0x7F01, Cmd: 0x75
Pos: 0x7F02, Cmd: 0xBC
Pos: 0x7F05, Cmd: 0x74
Pos: 0x7F06, Cmd: 0xBC
Pos: 0x7F09, Cmd: 0x71
Pos: 0x7F0A, Cmd: 0xBC
Pos: 0x7F0D, Cmd: 0x61
Pos: 0x7F10, Cmd: 0xBC
Pos: 0x7F13, Cmd: 0x75
Pos: 0x7F14, Cmd: 0xBC
Pos: 0x7F17, Cmd: 0x76
Pos: 0x7F18, Cmd: 0xBC
Pos: 0x7F1B, Cmd: 0xBC
Pos: 0x7F1E, Cmd: 0x74
Pos: 0x7F1F, Cmd: 0xBC
Pos: 0x7F22, Cmd: 0x77
Pos: 0x7F23, Cmd: 0xBC
Pos: 0x7F26, Cmd: 0xBC
Pos: 0x7F29, Cmd: 0xBC
Pos: 0x7F2C, Cmd: 0x74
Pos: 0x7F2D, Cmd: 0xBC
Pos: 0x7F30, Cmd: 0x71
Pos: 0x7F31, Cmd: 0xBC
Pos: 0x7F34, Cmd: 0x61
Pos: 0x7F37, Cmd: 0xBC
Pos: 0x7F3A, Cmd: 0x74
Pos: 0x7F3B, Cmd: 0xBC
Pos: 0x7F3E, Cmd: 0x74
Pos: 0x7F3F, Cmd: 0xBC
Pos: 0x7F42, Cmd: 0x74
Pos: 0x7F43, Cmd: 0xBC
Pos: 0x7F46, Cmd: 0x70
Pos: 0x7F47, Cmd: 0xBC
Pos: 0x7F4A, Cmd: 0x61
Pos: 0x7F4D, Cmd: 0xBC
Pos: 0x7F50, Cmd: 0x75
Pos: 0x7F51, Cmd: 0xBC
Pos: 0x7F54, Cmd: 0x74
Pos: 0x7F55, Cmd: 0xBC
Pos: 0x7F58, Cmd: 0x75
Pos: 0x7F59, Cmd: 0xBC
Pos: 0x7F5C, Cmd: 0x71
Pos: 0x7F5D, Cmd: 0xBC
Pos: 0x7F60, Cmd: 0x61
Pos: 0x7F63, Cmd: 0xBC
Pos: 0x7F66, Cmd: 0x74
Pos: 0x7F67, Cmd: 0xBC
Pos: 0x7F6A, Cmd: 0x74
Pos: 0x7F6B, Cmd: 0xBC
Pos: 0x7F6E, Cmd: 0x74
Pos: 0x7F6F, Cmd: 0xBC
Pos: 0x7F72, Cmd: 0x70
Pos: 0x7F73, Cmd: 0xBC
Pos: 0x7F76, Cmd: 0x61
Pos: 0x7F79, Cmd: 0xBC
Pos: 0x7F7C, Cmd: 0x74
Pos: 0x7F7D, Cmd: 0xBC
Pos: 0x7F80, Cmd: 0x75
Pos: 0x7F81, Cmd: 0xBC
Pos: 0x7F84, Cmd: 0x74
Pos: 0x7F85, Cmd: 0xBC
Pos: 0x7F88, Cmd: 0x71
Pos: 0x7F89, Cmd: 0xBC
Pos: 0x7F8C, Cmd: 0x61
Pos: 0x7F8F, Cmd: 0xBC
Pos: 0x7F92, Cmd: 0x74
Pos: 0x7F93, Cmd: 0xBC
Pos: 0x7F96, Cmd: 0x74
Pos: 0x7F97, Cmd: 0xBC
Pos: 0x7F9A, Cmd: 0x74
Pos: 0x7F9B, Cmd: 0xBC
Pos: 0x7F9E, Cmd: 0x70
Pos: 0x7F9F, Cmd: 0xBC
Pos: 0x7FA2, Cmd: 0x61
Pos: 0x7FA5, Cmd: 0xBC
Pos: 0x7FA8, Cmd: 0x74
Pos: 0x7FA9, Cmd: 0xBC
Pos: 0x7FAC, Cmd: 0x75
Pos: 0x7FAD, Cmd: 0xBC
Pos: 0x7FB0, Cmd: 0x74
Pos: 0x7FB1, Cmd: 0xBC
Pos: 0x7FB4, Cmd: 0x71
Pos: 0x7FB5, Cmd: 0xBC
Pos: 0x7FB8, Cmd: 0x61
Pos: 0x7FBB, Cmd: 0xBC
Pos: 0x7FBE, Cmd: 0x74
Pos: 0x7FBF, Cmd: 0xBC
Pos: 0x7FC2, Cmd: 0x74
Pos: 0x7FC3, Cmd: 0xBC
Pos: 0x7FC6, Cmd: 0x73
Pos: 0x7FC7, Cmd: 0xBC
Pos: 0x7FCA, Cmd: 0x71
Pos: 0x7FCB, Cmd: 0xBC
Pos: 0x7FCE, Cmd: 0x61
Pos: 0x7FD1, Cmd: 0xBC
Pos: 0x7FD4, Cmd: 0x75
Pos: 0x7FD5, Cmd: 0xBC
Pos: 0x7FD8, Cmd: 0x76
Pos: 0x7FD9, Cmd: 0xBC
Pos: 0x7FDC, Cmd: 0xBC
Pos: 0x7FDF, Cmd: 0x74
Pos: 0x7FE0, Cmd: 0xBC
Pos: 0x7FE3, Cmd: 0x74
Pos: 0x7FE4, Cmd: 0xBC
Pos: 0x7FE7, Cmd: 0x71
Pos: 0x7FE8, Cmd: 0xBC
Pos: 0x7FEB, Cmd: 0x61
Pos: 0x7FEE, Cmd: 0xBC
Pos: 0x7FF1, Cmd: 0x73
Pos: 0x7FF2, Cmd: 0xBC
Pos: 0x7FF5, Cmd: 0x74
Pos: 0x7FF6, Cmd: 0xBC
Pos: 0x7FF9, Cmd: 0x74
Pos: 0x7FFA, Cmd: 0xBC
Pos: 0x7FFD, Cmd: 0x71
Pos: 0x7FFE, Cmd: 0xBC
Pos: 0x8001, Cmd: 0x61
Pos: 0x8004, Cmd: 0xBC
Pos: 0x8007, Cmd: 0x74
Pos: 0x8008, Cmd: 0xBC
Pos: 0x800B, Cmd: 0x75
Pos: 0x800C, Cmd: 0xBC
Pos: 0x800F, Cmd: 0x77
Pos: 0x8010, Cmd: 0xBC
Pos: 0x8013, Cmd: 0xBC
Pos: 0x8016, Cmd: 0xBC
Pos: 0x8019, Cmd: 0x74
Pos: 0x801A, Cmd: 0xBC
Pos: 0x801D, Cmd: 0x71
Pos: 0x801E, Cmd: 0xBC
Pos: 0x8021, Cmd: 0x61
Pos: 0x8024, Cmd: 0xBC
Pos: 0x8027, Cmd: 0x74
Pos: 0x8028, Cmd: 0xBC
Pos: 0x802B, Cmd: 0x74
Pos: 0x802C, Cmd: 0xBC
Pos: 0x802F, Cmd: 0x74
Pos: 0x8030, Cmd: 0xBC
Pos: 0x8033, Cmd: 0x70
Pos: 0x8034, Cmd: 0xBC
Pos: 0x8037, Cmd: 0x61
Pos: 0x803A, Cmd: 0xBC
Pos: 0x803D, Cmd: 0x75
Pos: 0x803E, Cmd: 0xBC
Pos: 0x8041, Cmd: 0x74
Pos: 0x8042, Cmd: 0xBC
Pos: 0x8045, Cmd: 0x75
Pos: 0x8046, Cmd: 0xBC
Pos: 0x8049, Cmd: 0x71
Pos: 0x804A, Cmd: 0xBC
Pos: 0x804D, Cmd: 0x61
Pos: 0x8050, Cmd: 0xBC
Pos: 0x8053, Cmd: 0x73
Pos: 0x8054, Cmd: 0xBC
Pos: 0x8057, Cmd: 0x74
Pos: 0x8058, Cmd: 0xBC
Pos: 0x805B, Cmd: 0x74
Pos: 0x805C, Cmd: 0xBC
Pos: 0x805F, Cmd: 0x70
Pos: 0x8060, Cmd: 0xBC
Pos: 0x8063, Cmd: 0x61
Pos: 0x8066, Cmd: 0xBC
Pos: 0x8069, Cmd: 0x74
Pos: 0x806A, Cmd: 0xBC
Pos: 0x806D, Cmd: 0x75
Pos: 0x806E, Cmd: 0xBC
Pos: 0x8071, Cmd: 0x74
Pos: 0x8072, Cmd: 0xBC
Pos: 0x8075, Cmd: 0x71
Pos: 0x8076, Cmd: 0xBC
Pos: 0x8079, Cmd: 0x61
Pos: 0x807C, Cmd: 0xBC
Pos: 0x807F, Cmd: 0x76
Pos: 0x8080, Cmd: 0xBC
Pos: 0x8083, Cmd: 0xBC
Pos: 0x8086, Cmd: 0x74
Pos: 0x8087, Cmd: 0xBC
Pos: 0x808A, Cmd: 0x76
Pos: 0x808B, Cmd: 0xBC
Pos: 0x808E, Cmd: 0xBC
Pos: 0x8091, Cmd: 0x74
Pos: 0x8092, Cmd: 0xBC
Pos: 0x8095, Cmd: 0x77
Pos: 0x8096, Cmd: 0xBC
Pos: 0x8099, Cmd: 0xBC
Pos: 0x809C, Cmd: 0xBC
Pos: 0x809F, Cmd: 0x74
Pos: 0x80A0, Cmd: 0xBC
Pos: 0x80A3, Cmd: 0x71
Pos: 0x80A4, Cmd: 0xBC
Pos: 0x80A7, Cmd: 0x61
Pos: 0x80AA, Cmd: 0xBC
Pos: 0x80AD, Cmd: 0x74
Pos: 0x80AE, Cmd: 0xBC
Pos: 0x80B1, Cmd: 0x74
Pos: 0x80B2, Cmd: 0xBC
Pos: 0x80B5, Cmd: 0x74
Pos: 0x80B6, Cmd: 0xBC
Pos: 0x80B9, Cmd: 0x70
Pos: 0x80BA, Cmd: 0xBC
Pos: 0x80BD, Cmd: 0x61
Pos: 0x80C0, Cmd: 0xBC
Pos: 0x80C3, Cmd: 0x75
Pos: 0x80C4, Cmd: 0xBC
Pos: 0x80C7, Cmd: 0x75
Pos: 0x80C8, Cmd: 0xBC
Pos: 0x80CB, Cmd: 0x74
Pos: 0x80CC, Cmd: 0xBC
Pos: 0x80CF, Cmd: 0x71
Pos: 0x80D0, Cmd: 0xBC
Pos: 0x80D3, Cmd: 0x61
Pos: 0x80D6, Cmd: 0xBC
Pos: 0x80D9, Cmd: 0x73
Pos: 0x80DA, Cmd: 0xBC
Pos: 0x80DD, Cmd: 0x75
Pos: 0x80DE, Cmd: 0xBC
Pos: 0x80E1, Cmd: 0x73
Pos: 0x80E2, Cmd: 0xBC
Pos: 0x80E5, Cmd: 0x71
Pos: 0x80E6, Cmd: 0xBC
Pos: 0x80E9, Cmd: 0x61
Pos: 0x80EC, Cmd: 0xBC
Pos: 0x80EF, Cmd: 0x74
Pos: 0x80F0, Cmd: 0xBC
Pos: 0x80F3, Cmd: 0x75
Pos: 0x80F4, Cmd: 0xBC
Pos: 0x80F7, Cmd: 0x75
Pos: 0x80F8, Cmd: 0xBC
Pos: 0x80FB, Cmd: 0x70
Pos: 0x80FC, Cmd: 0xBC
Pos: 0x80FF, Cmd: 0x61
Pos: 0x8102, Cmd: 0xBC
Pos: 0x8105, Cmd: 0x74
Pos: 0x8106, Cmd: 0xBC
Pos: 0x8109, Cmd: 0x74
Pos: 0x810A, Cmd: 0xBC
Pos: 0x810D, Cmd: 0x74
Pos: 0x810E, Cmd: 0xBC
Pos: 0x8111, Cmd: 0x70
Pos: 0x8112, Cmd: 0xBC
Pos: 0x8115, Cmd: 0x61
Pos: 0x8118, Cmd: 0xBC
Pos: 0x811B, Cmd: 0x75
Pos: 0x811C, Cmd: 0xBC
Pos: 0x811F, Cmd: 0x74
Pos: 0x8120, Cmd: 0xBC
Pos: 0x8123, Cmd: 0x75
Pos: 0x8124, Cmd: 0xBC
Pos: 0x8127, Cmd: 0x71
Pos: 0x8128, Cmd: 0xBC
Pos: 0x812B, Cmd: 0x61
Pos: 0x812E, Cmd: 0xBC
Pos: 0x8131, Cmd: 0x74
Pos: 0x8132, Cmd: 0xBC
Pos: 0x8135, Cmd: 0x73
Pos: 0x8136, Cmd: 0xBC
Pos: 0x8139, Cmd: 0x74
Pos: 0x813A, Cmd: 0xBC
Pos: 0x813D, Cmd: 0x71
Pos: 0x813E, Cmd: 0xBC
Pos: 0x8141, Cmd: 0x61
Pos: 0x8144, Cmd: 0xBC
Pos: 0x8147, Cmd: 0x74
Pos: 0x8148, Cmd: 0xBC
Pos: 0x814B, Cmd: 0x77
Pos: 0x814C, Cmd: 0xBC
Pos: 0x814F, Cmd: 0xBC
Pos: 0x8152, Cmd: 0x74
Pos: 0x8153, Cmd: 0xBC
Pos: 0x8156, Cmd: 0x74
Pos: 0x8157, Cmd: 0xBC
Pos: 0x815A, Cmd: 0x71
Pos: 0x815B, Cmd: 0xBC
Pos: 0x815E, Cmd: 0x61
Pos: 0x8161, Cmd: 0xBC
Pos: 0x8164, Cmd: 0x74
Pos: 0x8165, Cmd: 0xBC
Pos: 0x8168, Cmd: 0x74
Pos: 0x8169, Cmd: 0xBC
Pos: 0x816C, Cmd: 0x74
Pos: 0x816D, Cmd: 0xBC
Pos: 0x8170, Cmd: 0x71
Pos: 0x8171, Cmd: 0xBC
Pos: 0x8174, Cmd: 0x61
Pos: 0x8177, Cmd: 0xBC
Pos: 0x817A, Cmd: 0x74
Pos: 0x817B, Cmd: 0xBC
Pos: 0x817E, Cmd: 0x75
Pos: 0x817F, Cmd: 0xBC
Pos: 0x8182, Cmd: 0x77
Pos: 0x8183, Cmd: 0xBC
Pos: 0x8186, Cmd: 0xBC
Pos: 0x8189, Cmd: 0xBC
Pos: 0x818C, Cmd: 0x74
Pos: 0x818D, Cmd: 0xBC
Pos: 0x8190, Cmd: 0x71
Pos: 0x8191, Cmd: 0xBC
Pos: 0x8194, Cmd: 0x61
Pos: 0x8197, Cmd: 0xBC
Pos: 0x819A, Cmd: 0x74
Pos: 0x819B, Cmd: 0xBC
Pos: 0x819E, Cmd: 0x74
Pos: 0x819F, Cmd: 0xBC
Pos: 0x81A2, Cmd: 0x74
Pos: 0x81A3, Cmd: 0xBC
Pos: 0x81A6, Cmd: 0x70
Pos: 0x81A7, Cmd: 0xBC
Pos: 0x81AA, Cmd: 0x61
Pos: 0x81AD, Cmd: 0xBC
Pos: 0x81B0, Cmd: 0x75
Pos: 0x81B1, Cmd: 0xBC
Pos: 0x81B4, Cmd: 0x74
Pos: 0x81B5, Cmd: 0xBC
Pos: 0x81B8, Cmd: 0x75
Pos: 0x81B9, Cmd: 0xBC
Pos: 0x81BC, Cmd: 0x71
Pos: 0x81BD, Cmd: 0xBC
Pos: 0x81C0, Cmd: 0x61
Pos: 0x81C3, Cmd: 0xBC
Pos: 0x81C6, Cmd: 0x74
Pos: 0x81C7, Cmd: 0xBC
Pos: 0x81CA, Cmd: 0x73
Pos: 0x81CB, Cmd: 0xBC
Pos: 0x81CE, Cmd: 0x74
Pos: 0x81CF, Cmd: 0xBC
Pos: 0x81D2, Cmd: 0x71
Pos: 0x81D3, Cmd: 0xBC
Pos: 0x81D6, Cmd: 0x61
Pos: 0x81D9, Cmd: 0xBC
Pos: 0x81DC, Cmd: 0x74
Pos: 0x81DD, Cmd: 0xBC
Pos: 0x81E0, Cmd: 0x75
